,comment,like_count
988,10:08 saw this rice wine lady in two different channels now haha she's gonna get so much business lol,0
989,1,0
990,8:46 you’re not supposed to put the soup in the noodle. It’s actually a stirred noodle and the soup is to cleanse your mouth cause the soy sauce beneath the noodle can be overwhelming sometime,2
991,There are apps equivalent to Google maps and restaurant reviews but you need to download them which travellers won't know,0
992,"Google map, Chinese version is Amap or Baidu Map. And China has Dianping that provides people's comments about restaurant, shops etc. China also has Ctrip help people to book the hotels with comments and ranking. China internet infrastructure is so developed, even better than US. Especially like e-commerce, mobile payment, shared bike service, etc.",0
993,Great video but I'm slightly disturbed by the lack of vegetables in your diet😂😂,0
994,不来袋豆浆吗？,0
995,LMAO imagine a random lady gets your drunk after a casual lunch for free,0
996,"Welcome to China😊just let you know, we do have our map app and more than one. They are all as good as google map and with all the function that you want. However, most of them are in Chinese, so foreigner may not able to use them😂",0
997,"Finally, a vlog in an interesting country and not the boring 6 countries ❤

 Pakistani ,india  ,iran ,iraq  Baghdad,bangal",1
998,you put the soup in the noodle!!! now my face is just like Italian see someone breaking spaghetti,10
999,love china,2
1000,8:45 omg you are not supposed to pour that soup in the noodle... the noodle is supposed to be dry... 开洋葱油拌面。。。,1
1001,We use dianping/xiaohongshu/bilibili for food or trip advise.,1
1002,长按APP打开扫一扫，APP还可以用面容ID。 😀,1
1003,"I still like the Chinese videos shot by BBC. The dark tones make me feel more comfortable and perfectly match the authoritarian China. Your video has too many colors, and the sunlight brings discomfort to the eyes. At the same time, you have captured China too beautifully, which is unethical.",0
1004,"The biggest shock will come to you when you visit Xinjiang after visiting Gaza, and realize the entire US led bloc claims Xinjiang - not Gaza - is undergoing a genocide. (And not a single Islamic country is buying into that)",0
1005,ticktok,0
1006,"As Chinese, I strongly suggest downloading dianping (大众点评）, it's basically the replica of TripAdvisor we use in China, everything is on the platform with reviews and navigation",0
1007,why you teasing me with show off the food. i am fasting 😅😅😅,1
1008,"The old men were playing chess, not mah jong. The Chinese version of chess is similar to western version in concept, although their are many interesting differences such as a river, palace, cannons, etc.",3
1009,THIS IS SWITZERLAND ❤❤ https://youtube.com/shorts/oJZyepBklsU?si=w-RvOy8abrM29jwS,0
1010,This looks so exciting! ,0
1011,Even though is overpopulated it's full of culture and history. Recommend everyone to visit the museums,5
1012,US media is controlled by whom?,2
1013,"When our government tried to rob TikTok, I no longer believed anything they said.",0
1014,Hong Kong country 🎉,0
1015,The US thinks only TikTok is breaking their media control. The entire internet is!😂,0
1016,"let me explain: the soldiers at the new
Garden  were trying to control not to be too overcrowded. As some years ago there’s terrible accident when too many people went to the Bund to do sight viewing at new year.",17
1017,China-bashing paranoids would say China paid you to do this video.,0
1018,"FYI, China doesn’t ban foreign apps. As long as companies follow the rules and regulations, they are welcome.",42
1019,"no, we use gaode map or baidu map,it is far more easy to use than google map",1
1020,"https://www.youtube.com/watch?v=M_lwC5zPkyo&t=396s It's the Chinese chess. The rules are a bit different, e.g. it has the cannon piece, the bishops cannot cross the middle, the queens are replaced with a pair of guard pieces, the king cannot go outside a 3x3 block, etc.",0
1021,把汤倒在拌面里我也是头一次看到,1
1022,"Oh, my friend, your trip was very happy and interesting. You destroyed the false lies of European and American media, and I look forward to you visiting more places in China.",0
1023,"8:47, I don’t think you’re supposed to pour the broth into the noodles😅 The broth is supposed to be drunk on the side in case that you get thirsty from eating all the noodles. But you’re supposed to to stir the noodles and mix all the sauce and seasoning with it before you eat",2
1024,Are there no obese people in China? Why are they all people properly dressed? Lots of unanswered questions.,0
1025,Chinese ppl should be in you tube,0
1026,"Sorry. But you've got your information wrong.
Facebook, google and so one chose not to be in China because they do not want to adhere to Chinese rules and regulations.
It's two totally different thing between being BLOCKED and OPTED OUT",1
1027,"""I'm from Shanghai and have been living abroad for 12 years. Although I've returned a few times, it's been a long time since I visited these places. Thank you for showing the true side of them to everyone. Next time I go back to Shanghai, I also want to visit these places again. Normally, I wouldn't go because there are always too many tourists. Haha.""",0
1028,China do have its own Google  called Baidu and BeiDou  (GPS) which is constructed by China independently after the US refused to share GPS with China.,3
1029,之前一些国外游客会抱怨支付困难…主要是由于在支付宝和微信上绑定国外的银行卡还是有一定困难…今年这个问题一定会大幅改善…,0
1030,Absolutely amazing,7
1031,China... Been there in 2006... 18 years... So much has changed... ❤❤❤,14
1032,5:29 Western social-media are blocked because they do not abide by Chinese laws。,1
1033,"For whoever is willing to travel in Nanjing , China , I'm here to offer help",1
1034,Nice to video ❤,1
1035,U.S. Government: We don't want to ban Tik Tok. We just want to take Tik Tok and turn it into an American company. High technology can only be American because we Americans are hooligans and robbers.,2
1036,I'm sure that US government donot like your vlogs in CHINA😂,1
1037,"Correction! Google FB and other American Apps are not banned by China, they choose not to comply with Chinese laws and quit out China market by their own business decisions. So that’s why Chinese local internet companies developed so much and independently. And China is the only normal country that not dominated and occupied by American IT giants.😂😂😂 What a lucky!",1
1038,Maotai wine is popular and considered on the “higher end”.  I’ve not tried and know it from C-drama.,1
1039,"Wow, your spoken Chinese is really good",0
1040,It’s Chinese chess.,0
1041,🎉🎉🎉,1
1042,"Enjoy your stay in China, what a wonderful peoples' wonderland!",0
1043,Nice,0
1044,China trees are green! I saw on bbc all the trees in china are grey. Trustworthy bbc.,0
1045,Naive westerners…as a Chinese I would like to trade my passport with urs 😂😂😂…even North Korea seems ‘fancy’ looking from the outside 😅,0
1046,能讲中文赞一个,0
1047,"bro, DJI Osmo Pocket 3 is really very helpful to see travel in China, the picture is clear and doesn't shake... TQ bro for taking us on a trip to China. GBU",8
1048,hi are you still here in Shanghai im here too ❤❤ from Philippines,0
1049,在中国我们常用“高德地图”,0
1050,We use an app named GaoDe Map (AMAP in English) instead of Google Map in China. Maybe you can try it. Thanks for your interesting video~,0
1051,Good vibe and thanks for your sharing!,5
1052,"spread love, not war.",0
1053,Mou Tai tastes like gasoline! Yucks! 😅,0
1054,China is good,0
1055,France has no concession in China,0
1056,可以来新疆和西藏玩一玩，感受一下中国的大好河山，,0
1057,"Asians often display the victory sign when taking photographs, which is a fascinating cultural practice.",0
1058,"It is essential for both American and European businesses to recognize and adapt to the rapid advancements being made by China in various industries. Rather than relying solely on past achievements, it is crucial to stay updated and competitive in the global market.",7
1059,western media jealous again...,0
1060,"You are wrong about the use of foreign social media my Chinese, use of vamps is nearly universal by young people. are you reading my comment/. greetings from Shanghai.",0
1061,欢迎来中国，我准备开一家传媒公司，和你们合作开发中国市场，以及你们来中国拍摄和金融，出行护照的支持。,0
1062,I think the noodle supposed to eat it dry and have the light soup after😂😂,1
1063,"China is awesome; but what's with all the foreign influencers lately visiting China at the most inconvenient time of the year: during Chinese New Year when everybody is off work and every tourist spot is super crowded, when many shops close for the holidays, and when it's the middle of freezing wintertime. Rookie mistakes from supposed seasoned travellers.",0
1064,🤕😭🙏🏿🐲😊☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️💚☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️☘️.,0
1065,,0
1066,"Kunming is the best city in China, it's the only capital city in the world that is all time spring, it's called spring city, Kunming also got so many ancient villages with so many ancient houses. Shanghai is the worst city in China for tourists, it's like Dhaka, if you want to go to nature, you'll have to drive at least 5 hours go get out of the city, traffic jam is horrible.",1
1067,i love china people,1
1068,Welcome come to Shanghai China!,1
1069,i like,0
1070,🙂🙏👍👍🙏,1
1071,"I would suggest you visit Chongqing, which is more interesting than Shanghai. Shanghai is nothing special compared with American cities.",0
1072,You can speak Chinese makes easily for traveling in China.,1
1073,"as a chinese,i highly recommend foreigners to come to chinese city xian and beijing,becauci of  the long history of these cities, other than shanghai ,because the cost in shanghai is high but historical tourist spot is less",1
1074,"nope, those google thing are not get blocked ,they simply dont meet our law(the server position and so on) after 2009 we found FB were being use as tool to support terrorism(or ""freedom fighter"" in your media ，Thats somehow reasonable for me since their bomb didn't fall on western country's land) Or you cant explain Bing from microsoft can still work there",0
1075,"Let me guess. A certain agency paid for your accommodation and travel expenses. They arranged your itinerary in exchange for favourable comments on China. I'm sure you will be amazed by the modern infrastructure, lack of homelessness and how kind and honest everyone is. You may also say that western media has taught you to hate China( although actually China doesn't really feature that much in western media) and people told you not to come( unlikely)",0
1076,I love Shanghai,2
1077,"China is for the people, instead of the 1% super riches.
 - Someone who was in the crowd  ""we ar the 99"".",33
1078,"Nice Video, Bro,",1
1079,"In China, people use Da Zhong dian ping to find a good local restaurant.",7
1080,"Nice video! You had a lot of fun there.  But what you said near the end of the video about Chinese phone apps is not accurate: Chinese have their own Google Map, Yelp, Online ordering… everything that you can imagine…",2
1081,鬼佬最爱去上海,0
1082,A like from Singapore 🎉,1
1083,"Travel to China, experience it for yourself...don't watch all these Western mainstream propaganda media talk about China !!! You'll be blown away !",1
1084,"You try sample drink make me laugh a lot, They are very friendly people in Shanghai.",1
1085,Suggest you try fish noodle. (xue cai huang yu mian) it is very  taste in Shanghai.,0
1086,6:39 象棋 aka Chinese Chess. It’s just as intense as international chess.,2
1087,"You are a savvy traveler! Brisk, smart and quick. Your Chinese tone for the few words uttered were good! I bet you can learn Chinese well if you want to.",8
1088,I visited my friend in China end of last year the best thing rn is how cheap the accommodation is 😂,2
1089,"China the GREATEST country in the world> so clean, so organized, so rich in culture/history, so many people, so respectable and so prosperous.",336
1090,Man are you kidding… 😳😂 😱…. Now not feeling cold anymore with those 🔥…😂😂😂 thanks for sharing 🙏…,1
1091,"meituan (dianping) , as china yelp, can help to find thousands of foods with great promotions.",0
1092,欢迎来到中国的外国朋友，谢谢你们对中国的宣传，希望你们玩的开心，吃的满意,1
1093,。。。the soup just for drinking。。not for the. noodles.......,2
1094,the chinese wine lady is so warm and generous 😍,32
1095,他的煎餅才7元’，香港50元.,0
1096,the old men are playing chinese chess,2
1097,i'm impressed that you can speak some chinese.,2
1098,"Yes, like others mentioned. Great job vloggers. Without intentionally doing so, your videos are debunking US/Western propaganda and their fake news.",3
1099,❤❤❤❤❤❤❤,3
1100,China have there own version of map which is called baidu app and they even use apple map in china.,2
1101,Welcome to China 😊,7
1102,"I just came back from China. What’s so great about China other than the infrastructure, safety, modernity, and efficiency is the small alleys where you can find mom and pop stores selling very delicious and inexpensive foods. Chinese alleys are very clean and safe. I love to stay in high end hotels but eat and walk around alleys.  The people in the alleys are also very friendly.",909
1103,"What a wonderful trip, I envy you.",8
1104,"For a first timer you're exceptional!

You can actually get ratings of various stuff from some apps. Just that google does not work in China so you'll have to resort to Chinese apps if you wish to. There is the app called ""dianping"" (Chinese for ""rating"") that can give you points of interests at geo locations. 2 things, one I'm not sure how helpful it will be if you can't read Chinese (guess numbers will still work), two the ratings could be manipulated but guess that's same everywhere.",0
1105,那个是拌面加汤吧😮😅😅,2
1106,Nice video ❤ like,2
1107,"Hey Doug, what’s your favorite country you’ve visited so far??",0
1108,"Nice video, we can’t wait for your next video ❤❤❤",8
1109,7 yuan is like less than one dollar😂,2
1110,"Lived in Shanghai for more than 20 years, welcome to our city, I will retire here very good video and shows Shanghai, ignore the PRC comments that's all bullshit (personal comment)",0
1111,Try north bund. Better city view,2
1112,Long live China!! Greetings from Belgrade🇷🇸✅,697
1113,This is absolutely amazing,16
1114,"Man, you are making me hungry🤤😋",1
1115,I just subscribed and looking forward to future videos.,4
1116,🤗👍🙏❤️,2
1117,Gaode map is one of the alternatives.,6
1118,Awesome,1
1119,Great that you introduced how to use Alipay. That’s something that confuses foreigners the most .😂,29
1120,One of the most common comments you will see is: How much are you paid by the Chinese government?,1
1121,Thanks!,18
1122,"Bruh, dude pays almost 100 yuan just for 4 dishes in the tourist trap, which is, on average, 25 yuan each! You can get all of those food for 25 yuan in the old town neighborhood. What a scam!",1
1123,"I’m a local Shanghai people, you are totally wrong to eat this noodle, don’t put the soup into the noodles. Just drink it 😊",1
1124,You can use the Gaode map instead,4
1125,The jianbing looks very appetizing. 😀,36
1126,"We need story from every angles, thanks!",12
1127,"One major misinformation at the end of this video to be corrected: In China, actually, people use 高德地图 GaoDe Map, a way better alternative to Google Map in China. It even show count down seconds of traffic light on the map in direction mode.",38
1128,"Can learn chinese the easy way in china ,Doug ...😂😂❤❤ Barrett did n assimilated more close to the chinese 😂😂❤❤",1
1129,Thanks for sharing! Doug I wish you the good time in China. ♨♨♨♨♨,19
1130,Chinese people are so friendly,8
1131,"Actually China uses ‘Dianping’ or ‘Meituan’, akin to ‘Yelp in the US, ‘Tabelog’ in Japan where you can access ratings of various establishments in China. It also offers an English version for user convenience. everything. Happy trip there !",28
1132,What?在我家附近的菜市场竟然有煎饼？都没发现。。。。下次早饭有着落了！谢谢up主！顺便一说，这个煎饼的做法很正宗的！,0
1133,Good video...thx,2
1134,加油💪,3
1135,Shanghai is one of the most populated city. And 38% alcohol? Watch the liver❤️,0
1136,Looks like millions of oppressed people there.,1
1137,"It’s not that China blocks them, but that Google, Facebook, Instagram and X refuse to obey Chinese laws, so they pull out of the Chinese market on their own.  It’s different than TikTok obeying American laws but still got banned.  Two different scenarios.  I am saying this as a Chinese American living in USA but with relatives still living in China.

That place is called Cheng Huang Miao 城隍廟 or the City God Temple area, with the Nine Turned Bridge (Zigzag Bridge) Jiu Qu Qiao 九曲橋 that leads into the Yu Garden.  

Chinese use their own national brands of apps, such as Baidu instead of Google, Baidu Map instead of Google or Apple Map, Bilibili and Youku instead of YouTube, Weibo and WeChat (Weixin) and Douyin (Chinese version of TikTok) instead of other social media’s.  China has their own Beidou GPS system.

https://en.m.wikipedia.org/wiki/City_God_Temple_of_Shanghai

https://en.m.wikipedia.org/wiki/Nine-turn_bridge#:~:text=The%20Nine%2Dturn%20bridge%20(Chinese,can%20enjoy%20viewing%20different%20scenes.",2
1138,"The alcohol lady was in many other YouTuber videos, she is actually an influencer as well.",35
1139,"When people play Chinese chess, you can’t Interrupt or talk. You can only watch quietly from the side, because the Chinese chess player is thinking about how to make a move and cannot be disturbed.",5
1140,Looking forward to seeing more videos from you exploring China! How long are you here for?,20
1141,"o that rice wine place is nice, i need visit that place when i go next time. regarding your comment about the google reviews and stuff, I'm sure there are Chinese versions of it, just for foreigners u wont know about it. but like you said, more spontaneous visits to places. enjoy man",6
1142,"Since you learnt some Chinese, you’ve got my subscription",61
1143,does it look like the chinese economy is coming back??,1
1144,"For your first visit China, your Mandarin is quite good! Thank you for showing the real China (not the distorted version shown in MSM)! I'm watching from Melbourne, Australia",191
1145,"I guessed you are not aware that apps such as Google,  Facebook, YouTube etc are not banned in China but because these operators refused to adhere to Chinese laws and regulations, they can't or decided not to operate in China.",157
1146,"Oh,no! Just mix all the ingredients with the noodles in the bowl and then you can enjoy it. The soup you poured into is served as a side in this case 😅",6
1147,Moutai!,4
1148,🔅🔅🔅💯,4
1149,Awesome,2
1150,Welcome to Shanghai,13
1151,Every foreigners especially the guy came to that tourist spot can not escape from that wine lady which I saw several youtubers already she just smile at you and aggressively offering you free shots after shots..what a nice lady!,101
1152,Less than a dollar for jianbing breakfast in Shanghai ! WOW,2
1153,"I'm S'porean. Yes , China is high tech , peaceful , safe & 4ever developing like crazy. Cheers to this truly amazing land of the free 🍻🍻🇸🇬",1068
1154,"""一个“  Your pronounciation is awesome. hahaha",2
1155,"At Yu Garden, those in uniforms were security guard. They are not even police.",9
1156,"In China, we have our own""Google""map ,it's baidu  map or gaode（高德） map.it's works even better than Google map, we don't worries America will turn it off .people on the street not because we don't have Google have to explore by themselves , it's because we like the enjoying the night market .",178
1157,The question is...Does your western credit card you've linked to Alipay charge transaction fees and exchange fees? The transaction fees may end up costing much more than the crepe you just bought.,0
1158,Thanks to show us Real China.,41
1159,"Great video quality, excellent editing!  Keep up the great work! Just subscribed 👍

Your efforts are appreciated for bringing USA and China closer together! Together, the world is a better place!",79
1160,"Great video! Thank you. Im before long business trip so its verry helpfull. 
What kind of sim card do you use in China? Do you registrate Alipay on china number? I will be greatfull for any advice and lifehacs in China",4
1161,👍,3
1162,You broke any propaganda by US regimes to undermine better government and society. Thank you Doug,658
1163,"As soon as you enter China, you will be cut off from the West. I have a 'gmail' email account, I did not receive any emails while I was in China, it is impossible to access Google. You must be very well prepared, VPN is illegal in China. Next time, I will talk about it with the Chinese consulate in my city.",0
1164,52% alcohol! That's what I call true liquor😂,7
1165,Great first vlog in China. I am here waiting for the rest of them.,84
1166,"I use Verizon phone. When I was in China, all APPs work. But once you use Wi-Fi, everything stops - including gmail, YouTube, Expedia. I conclude the great firewall doesn’t apply to cellular data. 
NO Uber Remember! ( like Budapest or Barcelona)",4
1167,"China's sky is blue, unlike what Anglosaxon medias told us",1282
1168,"I have been 6 times to the Yu Garden, by day, it's really superb but at night it's so beautiful, there's a powerful dignity that emanates from it, it takes your breath away.",95
1169,I’m glad you enjoy your trip in China 🇨🇳👍,43
1170,8:47 这个面不是这么吃的，这叫葱油拌面，你应该搅拌它，然后直接吃，给你的汤是分开喝的。,116
1171,Did you buy anything from that wine lady? If not I want to learn how because I always end up buying stuff I don't want.,6
1172,I like you bro !,8
1173,Don't let them know China! Ban tiktok!,1
1174,"What's going on this year, there are so many vloggers going to China, I'm not complaining btw",7
1175,Very good video told us the real China. Shanghai has both historical and modern architectures and the people there is more open to the world. Well done!,158
1176,"If you use the chinese App of Baidu Map,you can find eveyplace,it's much better than Google map in China.",0
1177,The US government doesn't like what you vloggers are doing. You're ruining their propaganda machine.,1896
1178,The little girl staring at him in the restaurant where he was tasting the wines😂😂,6
1179,The older generation in china don't particularly like foreigners,0
1180,"Open minded attempting to speak a bit of the language...👍

Best kind of tourists to any country",5
1181,❤ from east,10
1182,"It’s called 象棋，Chinese chess, which is funny because the western chess is literally translated “international chess”(国际象棋） 6:43",39
1183,The rice wine lady English is so good. great video,73
1184,"China has always fascinated me, such a vast and exciting country with so many people. I'd love to go someday",446
1185,your organs aren't safe there.,0
1186,Always love Doug's videos!,45
1187,Why are your videos not in Arabic? You make me sad 😢😢,3
1188,"Very nice video! Thank you for showing what China is truly like. It feels as if im also with you touring it. This is very helpful for those planning to visit this beautiful, modern country. The locals are very friendly, and Chinese cuisine looks delicious, especially their variety of liquors, which you drink, and their high tech payment systems just using your mobile,alipay app and credit card or debit card. And the vibrant night life of the city.",362
1189,Mr. Worldwide,7
1190,"Alcohol is a class 1 carcinogen. Every time you consume it, you are increasing your risk of developing several types of cancer.",0
1191,Yoooo i dig your new directing style. It is so much filled with personality honestly.,61
1192,"Welcome to China, Doug. any plan to visit Shenzhen ?",30
1193,he forgot to mention that it smells like shitttttttt,0
1194,"X form Xie xie and Xian sounds like a letter S from ""Silk"".",3
1195,Beautiful city!!  Too many shots of wine!!😊,227
1196,Wow that quality of image tho. Amazing,22
1197,"I can’t thank you enough for posting this video, it changed my perspective. Just shared this video with my friends and family. Thanks for your video. Everything about this video is simply perfect. Thank you. Greeting from IRAN 🇮🇷 ❤",478
1198,8:46 朋友，这里不应该倒水进去。或者只应该倒一点点水进去。这是拌面而不是汤面。,2
1199,"China, the country of wonders. After going to china, Korea and Japan feels almost not worth it",637
1200,"lovely city, hope to visit one day. Thanks for the vid Doug!",58
1201,I watching you from Bangladesh,32
1202,شنغهاي مذهلة ونابضة بالحياة. فيديو جميل، شكرا لك,170
1203,i like your  video,7
1204,"Nice video, I wish you success
 We love you from Iraq 😚🇮🇶",202
1205,"Hey doug how are you,
I hope you visit bangladesh again soon",2
1206,❤,6
1207,تعال الى مدينه البصرة في العراق 🇮🇶🤍❕,11
1208,"Second!
Wazzzz Uuuuupppp Doug",10
1209,Come say hi on Instagram :) https://www.instagram.com/doug_barnard,146
1210,First,4
1211,Visit Iraq with me! https://www.dougbarnardtravel.com/trips,195
1212,I am from Iraq and I am glad that you visited Iraq 💗🙂,0
1213,"Iraq and Iran are two of the most hospitable places on the planet, especially to foreigners and more so to Americans.",0
1214,فديو ممتع شكرا لقدومك الى لعراق نحبك ❤😊,0
1215,"Can I speak with you to teach me the English language, while I teach you the Arabic language, especially the Iraqi language? I speak a little English, but I must speak with people who are fluent in it in order for me to master the language, and I hope you will fulfill this wish for me.",0
1216,"13:38 Do you have snow? Give the kid snow 
Aren't you an American?😂😂😂",0
1217,13:17 PUBG generation😂,0
1218,The pictures are cut out 😂😂😂😂😂😂 5:50,0
1219,We love foreigners,0
1220,13:34 He Asked About Snow in USA😭😭😭😭😭 🇮🇶🤍🇺🇸,1
1221,God Bless You Brother ❤,0
1222,🔝🇮🇶🔝,0
1223,I like iraq and sadam from algeria ❤🇩🇿,1
1224,I’m planning to go to Baghdad in June with my family for the first time. Any suggestions on where to go. 6 day trip,1
1225,This is a good video. Thanks for sharing Doug!,5
1226,My father was iraqi. He died 14 years ago. Your videos are a way for me to connect with him ❤ thank you so much,1
1227,The fact that This a country that America invaded and stole it's life. And you are walking in the country as a tourist makes these people ❤❤❤,0
1228,"I am Iraqi, welcome to your second country 
💞🇮🇶🇺🇸",0
1229,Bro this so cool! My friend said that a lot of people there hate Americans😭😭,1
1230,13:30 He meant Is there snow in America,1
1231,"This is the shot that made me laugh the most, as the child was screaming and saying, “Mama.” 8:40 😂",2
1232,"Very cool video, I never would have thought the Iraqi people would have been so friendly to Americans. Thanks",5
1233,"Why didn't you photograph or communicate with women? When people watch your video, they will think that there are no women on the streets",2
1234,"People have nothing against the American people, only against the government.",0
1235,Imagine the things the U.S did to that beautiful country and they still have such a kind heart to foreigners! Its humanity at its best!!!,20
1236,get an electronic translator......,1
1237,"I am from Iraq, I am ready to be aguide and translator if any one has decided to come for visiting Iraq, contact me if you are interested.",2
1238,brother!! you super welcome anytime anywhere inside Iraq,2
1239,"I love Iraq, i hope Iraq keep improving their economy, military and tourism  sector. 

Iraq is our inspiration - Indonesia",2
1240,"How many languages do you speak, kind Doug?",2
1241,"Very nice people, no doubt seeing this! Thanks to Jesus. Jesus is the King of kings, let's worship Him, Who alone gives eternal life to whomever believes in Him and obeys HIm.",1
1242,I was in combat there.  The local people are so nice.,0
1243,USA committed worst crimes in Iraq,4
1244,"Iraq got destroyed due to American terrorism , greed",3
1245,"Americans can only dream of being as brave, strong and spirited as the Iraqi people",2
1246,Hi Doug you're welcome to iraq 🇮🇶 in Baghdad nice to meet you ❤❤ love you from jaafar from Baghdad ❤❤,0
1247,"How beautiful, love to Iraq from Poland!",3
1248,"Ask shiaa about temp marriage in Baghdad, u will be amazed 😂",0
1249,I want Iraq to be best place for tourist like Aldin fancy world,1
1250,We Love Iraq from Pakistan 🇵🇰,1
1251,Beautiful people ❤,0
1252,"Are you idiot coming to Baghdad ? IRGC will send to heavens and when he gets trialed , he will be sent to Iran to serve  (( punishment)) .",0
1253,I think that these types of travelers and youtubers are the future of diplomacy. They are putting faces to people that once were seen by westerners only through the lens of American propoganda. It humanizes people that western monsters bomb without knowing who they are.,1
1254,"Do you go there because you enjoy it or for the views? 
Since you are the only ""tourist"" in the world that goes to that volatile country ! 
Because people typically go there strapped and armed to the teeth.",1
1255,I’m so happy you make me see my country. I didn’t see it since I leave it 2012 and I got here in Texas,1
1256,وزور بقيت المحافظات وشوف,0
1257,هكذا هم المسلمون تعجبت منهم صحيح مو,0
1258,هكذا هم المسلمون,0
1259,Why they always say that Bagdad is not safe for Americans 😒,0
1260,كم اعشق العراق وشعبها الله يحفظكم ويديم عليكم الامن والازدهار تحياتي لكم اخوكم من ليبيا ❤,2
1261,You are an all american hero sir. 🏆,0
1262,GOD BLESS IRAQ .. HELLO FROM MEXICO 🇲🇽 ❤,0
1263,"Hopefully its better freedom wise than with Saadam,was totally against the war with Iraq but maybe now it was worth it ,dont know only the people do,",1
1264,Are you a veteran?,0
1265,Man I always love it when you go to Baghdad!  Those folks are great!  Wanted to send out to all the Iraqi people..a big hello and hugs from Texas! You all are great!,2
1266,I  am from iraq and i dont live in iraq but in the summer breaks i go visit my grandma And uncle and aunt and cusin,0
1267,It really looks like Baghdad is peaceful and safe and very glad for that. Wait a few more years and there will be much more Western tourists.,0
1268,"Am set to visit here this month,i hope to find it as beautiful as it looks 😍",2
1269,"Maybe Im too anxious but I wouldnt wear anything military if I were you, I mean your baseball cap, so you are not mistaken for a person who has something to do with the army.",2
1270,"Baghdad one thousand nights and one nights and the rest of the Iraqi cities welcome you from the United States to Iraq Iraq a people who deserve life wherever it is it is in Iraq, you will find the good the country of Mesopotamia  give us a chance  and you will find Iraq is the talk of the world. Welcome to you my love you you lighten lighted Baghdad One day  I met you in a Taj Hotel in Al-Jadiriyah  thank you for reaching the picture to the truth to the world continue  we support you my brother",0
1271,I so am ready to go back what I remember was the people were always friendly I’ve always hoped one day it be safe to go back and visit,0
1272,"Too dumb not to hate usa, too kind to hate Americans",0
1273,Welcome to Baghdad Governorate. You are really nice ❤,0
1274,"العراقيين عندما جاؤا إلى الأردن بعد حرب الخليج الأولى و بعد سقوط بغداد 
كان لهم أثر كبير في تنشيط الإستثمار و التجاره
و كذلك في التعليم العالي
و كذلك في الفنون",3
1275,American occupation in Bagdad,0
1276,"Nice 
Wonderful 
Grear ❤🎉❤",0
1277,"Glad to see that countries like Iraq, Syria are now taking steps of progressing their country again and at the same time still keeping the culture and let the whole world see the beauty and kindness of the people living there.",0
1278,"God bless the people of Iraq who have risen from hardship to still show Americans love , we have much to learn from them",69
1279,استغفر الله ماجيت الا بالوقت الغلط  بوقت الانتخابات واللوحات بكل مكان باقي بس تدخل للحمام,1
1280,very interesting!,0
1281,I'm from Baghdad 🎉,0
1282,"I would love to visit Iraq one day.
The people seems kind and lovely. 
I am from The Philippines 🇵🇭❤️🇮🇶",3
1283,I'd love to visit Iraq. Any tips for a South African?,0
1284,6:22 Glory to God I see a Christian,0
1285,I'm planning on going this month to Iraq ❤❤ need friends there,2
1286,"Even America destroyed the country..
See their hospitality……",2
1287,13:25. A child says there is snow in America?,0
1288,پراید همه جا میدرخشد🎉🎉🎉😂😂,0
1289,Still using Iraqi Dinar?,0
1290,🇮🇶 ❤🇺🇸greetings from iraqi,0
1291,Beautiful Baghdad,0
1292,The beard is beautiful you should make one ❤,0
1293,THATS MY COUNTRY ❤❤,0
1294,The Kid at the end was asking if in the us is snow or snowing,0
1295,I will go there next month.🇮🇶,0
1296,I can go there one day hopefully 😂,1
1297,"God bless you brother 
I’m Iraqi been in US for 40 years live in Phoenix Arizona, enjoy and have fun between your people 
God bless USA God bless Iraq 🇮🇶🇮🇶🇺🇸🇺🇸",0
1298,i just stumbled upon your video and guess what 4 minutes into it im your fan just subscribed  thank you with much love from uk,0
1299,Faith in humanity restored!,0
1300,"Me gustan mucho los videos tuyos de Bagdad y otras partes de Irán,Felicitaciones Doug,✌🏿✌🏿✌🏿🇨🇺",2
1301,The fact that Americans don't realize they are the reason for their destruction,3
1302,I served in the army during the Iraq war.  I have no animosity towards the country or the people the country of Iraq is beautiful.   I have many fond memories.  I also remember the Iraqis who helped me in combat and even had a few possibly saved my life.  I spent three and a half years in that country and I wish I could afford to return.,2
1303,This is just when you are a tourist. You just don’t know. There is a reason why so many iraqi refugees across the globe. An iraqi speaking person,1
1304,I hope they save from you,0
1305,تعليقات كلها عراقية 😂 خلو مجال للعالم تعلق,2
1306,So did they want to see your return ticket ?,0
1307,Thank you for showing the real essence of our people ❤,2
1308,Hey when you come next time we should meet spend some good times,1
1309,Hey there,1
1310,Airport looks way better so does the streets . I spent 54 months there mostly in Anbar including the battle of ramadi and I can assure you you wouldn’t walk around then by yourself.,2
1311,"normal people don't go to Iraq because they fear for their lives
this guy is up to something not good.
this is highly suspicious
the authorities should detain him for questioning 
maybe this operator is on a clandestine operation to do God knows what",6
1312,I am from Iraq 🇮🇶😅.,2
1313,Saya punya teman baik orang bahdat saya di suruh main ke bahdat tapi takut jalan sendiri,1
1314,"10:09 P.M Mar 15 2024 pst 
Title of video says is baghdad safe 2024",1
1315,Who loves in Iraq 👇,21
