,comment,like_count
7035,"Hey I was told the seasoning in a cast iron pan is literally meant for flavor, don't look at me",0
7036,"12:53 ...
You should learn how to control for variable. Like uncle Roger said, too much is not good, this is because things behave differently based on what is being done and how much is being done. MSG for example is good for the brain, but too much of it kill your brain cell.

That's why in typical experiment we had control group where we do nothing to it. in this case adding an unsalted water to boil to compare to salted water to boil in various amount help to understand if there's any weird behavior in the experiment.

In this case, what if the two pot salter the usual and quadrupled amount boil faster than unsalted water but the one which you salted the most boiled later than the unsalted water? Surely the conclusion won't be salt had no effect but rather that there's a possibility that the last pot had too much salt that instead of increasing how fast the water boil might instead hinder it.

Then you repeat the experiment again to see if it is consistent to figure out if salt had no effect or if you add too much in the last pot.

Yes, experiment is expensive and time consuming and I didn't expect you to do that since this is cooking channel and not science channel and not everything science matter in cooking, but it just irks me a little bit how you dimiss a myth for no reason.

Have a nice day.",0
7037,Sadly for Fast food enjoyer the MSG moderation is non-existent.,0
7038,"Use a meat hammer on most meat, it will tenderize and help seal in juices.",0
7039,"Italian here: dont throw away stale hard bread, make PANZANELLA with it. It’s a “poor people” Tuscan dish. You are welcome AND PLEASE, LEARN HOW TO SAY IT PROPERLY (also bruschetta is not brushetta) BYE",0
7040,You are a hack who doesn't pay their staff get fucked,0
7041,lost me with the avocado pit thing. it really makes the avocado last longer.,0
7042,"MSG is bad for me since I'm allergic to it. Found out when I lived in China, where it was in everything",0
7043,"for what it's worth, i AM a doctor and a scientist and i cook with MSG all the time",0
7044,MSG is kind of bad because it will hide low quality ingredients,0
7045,"I use the ""eat a tiny bit"" test for pasta!",0
7046,He said “spaghetti” with a truly Italian accent… is he Italian?,0
7047,"I suffer badly from migraine,  so MSG is very bad for me. I hardly ever buy fast food or pre-cooked food as I don't know what ingredients have been used to make it. I am a bit of a health nut, but then I have to be.",0
7048,my bread goes in the freezer and the fridge,0
7049,MSG can actually reduce salt intake.  I use very little msg on thinks like rice or eggs and it goes much further than salt alone.  and it adds that extra umami character and highlights things you might not normally taste in foods.  try a pinch over a bowl of white rice and you'll see,0
7050,I think there was a study where they fed five pounds of msg to a rat and the rat died.,0
7051,One more reason you want to keep the bread in the fridge is that if you put your bread in plastic (somewhat airtight) container (e.g. plastic bag) to prevent drying then it can easilly go mouldy at room temp. Way less so in the fridge.,0
7052,"Not only is he overhandling that steak, he's Squirrely Dandling it too!",0
7053,"6 - Depends on what is in the marinade I guess, if you have pineapple juice in it, it will definitely by more tender.",0
7054,"Storing the bread in the fridge may be good for your bread, but I know a better thing. Buy a big loaf of bread. Cut it half. One half should be wraped in tinfoil and into the freezer. When the other half is over (let's say after 3-4 days) you take out the second half from the freezer put it into the oven in the foil on low heat to make it warm. It would be like it is coming fresh from the bakery. Or at least really close to it.",0
7055,"For the aluminum foil myth. I've seen videos of how the foil is made. It's squeezed between rollers to get the desired thickness. Eventually it gets to the point that it's so thin, that they do them two sheets at once. So the difference is a matter of one side is compressed against steel, the other side compressed against aluminum. Ultimately there is no real difference in performance.",0
7056,"I've found that washing raw chicken in cold running water is extremely useful if the fatty parts have developed any odour whilst in the fridge. After patting the chicken dry and leaving it for a couple of minutes there should be no rank smells - otherwise the chicken will taste slightly off, even if it's safe to eat. Note that fresh Australian chicken meat has a 'use by' of 3 days from the time it's labelled in-store.",0
7057,"The easiest one to overrule was the experiment of the effect of different amounts of salt in the water and boiling: The more the salt, the more the boiling point of the solution, hence the longer you have to wait. The result we have seen was biased most probably due to different experimental conditions, e.g. not similar heat being transferred to the pots.",0
7058,Since I started following someone's advice on just heating the water with the dry pasta already in it and a thermometer (so I know when the timer starts) it has cut my cooking time in half.,0
7059,"Regarding the smoothie one, if you add milk it makes it more like you described - thick and creamy.",0
7060,"Im a chemist and I just want to add to the salt myth. The amount of salt do increase the boiling point of solution. It’s a term called “colligative properties” where the boiling point increases proportional to the salt concentration. The salt concentration also depends on the amount of salt (solute). Another thing to note is that the salt should be completely dissolved to see the increase in boiling point before heating them simultaneously. In real world, it maybe negligible (because you need tremendous amount of salt to substantially increase the boiling temp). But there really is a subtle change.",0
7061,I hate the Mr Beast style editing. Don't need to do that.,0
7062,"I've worked in manufacturing and people do drop stuff all of the time, so I would wash the chicken.",0
7063,It depends on the ingredients of a marinade as to whether or not it will be more tender. Pineapple juice in the marinade WILL affect the tenderness of the meat.,0
7064,"The pot size is an advise to prevent the pasta to stick.
If too much pasta is made in a small pot is most likely to stick because it doesn't have enough space to move and most if the pasta will be in contact.",0
7065,"Alcohol is literally a toxin, so is MSG but use in moderation 🤷🏻‍♂️",0
7066,"Re-do the foil experiment to test for what the theory states - radiant heat or heat reflected onto food.  Here your food is sitting on the foil, receiving heat through conduction, and since both surfaces are aluminum, I would not expect a difference.  Now cover a dish with foil or perch your food above the dish like on a cooking grate, and boom, there is a proper foil test.🧐",0
7067,"Clickbait, but the video was good",0
7068,So glad you got Uncle Roger's take on MSG. Fuiyoh!,0
7069,"Also, don't blindly trust the science, it should constantly be challenged in the name of true progressivism. Blindl trusting science is akin to having faith like a religion or cult.",0
7070,America's test kitchen had an episode where they cooked some meat at a low temperature _then_  increased the heat and it turned out more juicy.,0
7071,"The ""MSG is bad for you"" and ""Chinese Food Syndrome"" was a hoax started by an orthopedic surgeon in order to win a $5 bet.

The best part is that his friend welched on the bet and never paid",0
7072,I have issues with the cast iron pan....I ruined my mom's very well seasoned cornbread cast iron with dawn dish soap😅....it had to b completely scrubbed and then seasoned all over again....she was not happy with me😅,0
7073,If only you can convince boomers like my mother that the red juice from steaks is NOT blood. But that will NEVER happen.,0
7074,Rub lemon juice on your cut avocado after removing the pit. Keeps it green.,0
7075,"The different sides of aluminium foil have a different usecase: If you want to keep something warm, you wrap it with the shining side inside as it reflects heat and keeps it inside better. If you want to keep something cool, you wrap it with the shining side outside to keep the heat outside. At least that's what German manufacturers claim.",0
7076,"It’s a fact that MSG is bad for people with high blood pressure. So let’s not act like it’s totally harmless, cuz that can hurt people as well. And there is plenty of recent, peer reviewed research data to corroborate that fact.",1
7077,"MSG == ""Make Stuff Good""",0
7078,6:50,1
7079,quoting chef Max Mariola bringing the sound of love multiverse together,0
7080,MSG is major cause of food induced cluster headache or migraine triggers. Just FYI.,1
7081,you have to mix the salt in bruh,0
7082,7:53,0
7083,"Man, you need to learn to appreciate a piece of bread that has matured. 
This only applies to real quality sourdough, but it's good to eat even when it's old. Does not go mouldy either unless conditions are particularly challenging (e.g. wrapping it in cling film!)",0
7084,Marinate the meat with pineapple and tell me its not tender 😅,1
7085,Being alive is bad for you. MSG at least makes it worthwhile.,0
7086,"Man I don't give a hoot, but I'm always gonna wash chicken. They always release slimey bits sometimes feather bits loose ski, etc.  I don't want that in my food.",0
7087,Unfortunately I think the marinade could be done differently. For example what about pineapple juice in the marinade. I would imagine it would be a more tender steak because the pineapple has protease ( I think that’s the enzyme that breaks protein down) in it.,0
7088,MSG is soooooo good. I get in bags cause hell yea. If your cooking is missing something and you can't pin point it? It's missing MSG. Soup not right? MSG. yeeeeee,0
7089,"Leaving bread in the fridge unwrapped does make it go stale faster because of the fridges dehumidifier drying out the bread, but it makes sense that wrapping it makes it go stale slower. Throwing it in a freezer bag and tossing it in the freezer is the move though. We get a whole loaf of sourdough from the bakery, slice it, and toss it in the freezer and deforst it one slice at a time. Or, make a sandwich on frozen bread, wrap it in tinfoil and throw it into your lunch bag and it will thaw naturally by lunch time. Great for work/school lunches",0
7090,If you die from MSG you’re just weak haiyaaaaaaaaaa,0
7091,Oil and water don't mix,0
7092,"Salt in water=elevated boiling point=Increased time to reach boiling point. For the amount of water used to boil pasta the differences are miniscule. Personally, I always let the water to boil and add salt afterwards, if I am in a hurry. Otherwise, I salt upfront, to avoid forgetting and let it do its thing.",0
7093,"I had a friend that always added oil to her pasta water so the pasta wouldn't stick to the pot. She was fanatic about that (she had many issues). Sauce had a much harder time sticking to the pasta, so I think she added more, and it gave a bad texture to the pasta and coated my mouth with oil. She wouldn't hear of cooking it without the oil.",0
7094,"What I remember is that Aluminium foil has a sort of varnish on one side, something to preserve food and what no",0
7095,"Thanks man! Will never rinse chicken again, I truly hated the process",0
7096,"MSG IS bad for me, i get red in the face and slightly short of breath when I've eaten Chinese food w/ a lot of it. My local place thankfully doesn't though.",0
7097,"Yes, marinades will tenderize meats pending the composition of the marinade does that.  
Source : I am a butcher and avid hunter.",0
7098,Gang the smoothie with ice looked better,0
7099,"Meh you should go into more detail when it comes to the marinades, as depending on what you put into it can break down the meat better for example guava or acids which makes the proteins more rigid",0
7100,"Yeah, I don't take health advice from uncle Roger, and FACT, many research studies are funded by the people that created whatever they are studying, so the results will be biased because of the funding. MSG is NOT healthy for you in its synthesized form. Sorry, not sorry.",0
7101,"Caribbean here, we wash chicken with vinegar or lemon/lime juice to cut down the raw flavor chicken tends to have. Not to remove any bacteria",0
7102,"If you are going to claim something, and imediatelly after, say you know nothing about what you just clamed... Why are we watching this?",0
7103,"Msg is only ""bad for you"" because it makes food so good that you overeat",0
7104,"The foil is shiny or not, because its made by thinning the aluminum between rollers, however the final thickness is very delicate so 2 sheets are put through at the same time,  the sides against the rollers become matte and the sides against the other sheet become shiny...or vice versa i don't remember exactly which... just why",0
7105,"The fact that marinated steak is more chewy is because the sodium and vineger actually ""pre cook"" the steak.",0
7106,Yeah keeping your bread in the fridge does actually makes it a little longer for it to get hard because of how amidon is working. However you could always bring a bread to life by moisting it. The hardness comes frome loss of water. If u give water back it softnen (u just have to cook it a little for the water to evaporate and not have a mush),0
7107,A big problem with chicken/egg myths is that people forget to consider the differences in production/preservation between the USA and the EU.,0
7108,if you're blending the strawberries you should leave the leaves on :),0
7109,"13:16 when (some) ppl wash their chicken we simply mean:

- Grab a bowl (metal or glass)
- add chicken 
- add water, about 1/3 cup of white vinegar, and 1-2 halved and squeezed lemons or limes
-light sprinkle of salt
- scrub the chicken with said citrus 
-sit for about 10-15 mins
- pour out liquid 
- rinse 
-this is optional depending on where you get the chicken: (scrape excess fat/visible feathers off
-set aside 
- clean sink with hot water, bleach, comet, etc 

REMINDER: Yes not everyone does this. Its mostly a cultural/prefrence thing.  I personally think it gets rid of that odd taste and smell of chicken",0
7110,"I was expecting a scientific way of busting the MSG myth.
But out of all the myths that was busted, only this one appealed to authority and was not objective at all.
So even though I continue to use MSG. There is no objective argument that can be made to dispel the MSG myth to non-believers.",0
7111,yea MSG has been used as a means of trying to poison me.  it can be counteracted by exercising lol,0
7112,The thumbnail can start WW3 with uncle roger,0
7113,"Let's approach it with science.
If you add salts into the water.
It will have higher boiling temperature and lower freezing point.
Regular water freezes at 0 C and boils at 100 C
If you put salt in it, it will boil at higher point depends on the salt molality, let's say 110 C and freezes at lower point, let's say -5 C.

This is the reason that if you put salt in water it will be harder to boil, it needs more energy, hence more time to reach the boiling point.

And you are boiling a lot of water... if you want to prove a point, 500mL of water should save a lot of time",0
7114,"Thoughty2 already busted the myth of MSG being bad. In fact it contributes nothing to negative or positive in health.

The reason why it's bad is literally deflecting blame by many fast food and junk food industry...

It's because people eat them too much they got fat so how to save their products? Pick a blame! They did uses MSG so why not blame them???

Meanwhile MSG is just a scientific product that makes food taste better and just that... 

MSG + Vegetables=> Will make you addicted to Vegetables so a very good gateway for vegetarians.

MSG + Healthy Food=> Create a live habit of eating healthy food.

Basically MSG is just a substance MEANT to trick your brain to love anything you just ate...

MSG + Junk Food => Overkill because Junk food themselves are already tasty so... It's no different than drugs at that point.

The ban of MSG is still good though... Because of that they don't fking sell DRUGS for kids. Like who DAFUQ thinks it's a great idea to add MSG to already additive food?

Many capitalists probably...",0
7115,looks like Joshuas Uncle Title will be revolked back to Nephew from Uncle Roger :p,0
7116,"Fresh Pasta > Dried Pasta
Bronze Cut Dried >>>> Teflon Cut Dried (Barilla)",0
7117,"I dont add oil to my pasta water to stop it from sticking, i use it to prevent a boil over due to surface tension",0
7118,"i actually prefer a smaller pot for cooking pasta, since it ends up with starchier water. relatively speaking.",0
7119,"My mom always told me MSG makes her sick, I never believed her and I had used it several times myself without any issues. 

So I tested on two occasions by adding a little to the food I cooked for her. It felt very wrong, but there is literally scientifically nothing dangerous about it, I was just curious.

It did make her sick, twice and she kept asking me if I used any. 

Bottom line: I'm a shit kid, but also, some things may affect people differently and in the case of MSG, she is not the only one to report this. There has to be something to it.",0
7120,"Well yeah, Ive only ever made smoothies with frozen fruit? Though that was the common thing?",0
7121,"On the MSG Topic. I used to get chronic Migraines and while I agree that MSG is not bad for you, it definetly was a trigger for my migraines. But so were over ripe tomatoes and aged cheese. non of which are bad for you. So enjoy your MSG but listen to your body too!",0
7122,"6:15 try ""Dahi"" or Yogurt as a base for Marination, works like a charm.",0
7123,should i rinse/wash my mushroom?,0
7124,Msg can be bad for you but that's when you are eating it in excess amounts like several grams of it but it can be considered bad if you stretch the definition since most not healthy snack foods has a ton of msg to make them more addicting and flavorful,1
7125,বাসি,0
7126,"The salt and boiling myth shouldn't even be a myth to begin with because it's just asking a chemistry question to the wrong person.

The amount of time it takes to make a pot of water boil is a silly thing to measure on its own because it relies on far too many variables.  The actual thing you want to measure is what temperature water boils at, and how does adding salt change it if at all.  The only thing adding salt will ever do is make the boiling point higher, which means it will take more time to boil any given amount of water if all other variables are the same. 

In practical terms though, you would have to add so much salt to have any appreciable effect that whatever you cook is likely to be inedible.  So just use salt as a seasoning when you're talking about boiling something.",0
7127,I was told not to soap wash a seasoned pan because the soap will be impossible to completely rinse out and it'll affect the flavor of what you cook in it in the future.,0
7128,I'm sure if you continually wash the cast iron everyday with soap it will ruin the seasoning,0
7129,"Alright, so, lemme clear up some misconception on the whole bread in the fridge thing. 

If your goal is to keep your bread from going stale, dont put it in the fridge. The cold causes the starch in the bread to crystalize and lose moisture which makes it stale faster. 

Now if your sole goal is to prevent mold because you're not going to be using it for a while? Put it in the freezer. Freezing your bread will make it last far longer than refrigeration alone. 

As a side note, I've seen some of you in the comments here mention that fridging bread helps prevent mold because of the colder temps, which isnt 100% correct. As stated above freezing your bread helps slow the formation of mold because of the extreme temp despite the presence of moisture in the appliance. Yes, even though fridging your bread makes it stale faster because of the crystallization of the starches which causes them to lose water, the inside of your fridge itself still has more moisture in it than your cabinets or a bread box should, and moisture is what causes the mold to grow to begin with.

Therefore, just put your bread in your cupboard. Unless you've spilt water in there recently or something then a cool, dry cupboard is going to keep your bread from staling better than putting it in the fridge. Once it stales however? Toss it in the freezer if you're not regularly using it.",0
7130,"MSG is a naturally-occurring substance in its organic form, but when it’s extracted from a source and turned into an additive, it’s processed in some way. And while it’s impossible to totally avoid processed foods these days, we aim to limit them as much as possible. Add to this that MSG is found in many foods, so while it may be technically fine to consume in small to moderate doses, what happens when we eat it consistently all the time? It compounds in our systems. 

We’re also concerned by the limited research around MSG. The FDA may state it to be “generally safe,” but this gives us zero confidence that it’s truly okay to eat. 

Tasty over do no harm is a tight rope. B/c each person is different and what works for one's gut might work against another's gut. 
Questions for me is: Can I get tasty food w/out the MSG, yes I can.
Also I dislike salty food, I want to taste the actual food & spices & herbs & fruits. SALT is for balancing & luckily comes in variety  of forms.",0
7131,Bro you throw the pasta on the ceiling not the wall,0
7132,"Hmm I thought you were Josh Weissman, not Ted Allen.",0
7133,"Маринад маринаду рознь. Замариновать в соевом соусе ИЛИ замариновать в уксусе с луком - это не одно и то же. Конкретно в моем примере с луком - лук расщепляет белок (как и мёд), следовательно мясо будет нежнее в 100% случаев. А маринад Джошуа больше для вкуса, чем для размягчения)",0
7134,"Salt raises the boiling temp, so more salt means a slower boil.

But, it means the water will be at a higher temperature, so teh food should theoretically cook faster.",0
7135,"Love you Josh, but I think you want to look up Myoglobin vs.  Hemoglobin.",0
7136,"Bro you are missing a lot of facts to each of these..... example one, when making a smoothie you always add ice when using fresh veg/fruit.",0
7137,"I've defended the safety of MSG for decades. Still, I'm not a big fan. That famous Kewpie mayonnaise is a good example of the limitation of MSG.

For starters, although Kewpie has only a tiny bit more sodium than most mayonnaise, it tastes quite salty. Then, as I kept tasting, some of that saltiness revealed itself as a separate taste. It brought back memories of instant boullion, flavored potato and tortilla chips, etc. Highly processed junk food in which MSG is frequently an ingredient.

Yeast extract contains naturally occurring glutamates. It too is used in highly processed junk food as a flavor enhancer. Still, I think the flavor is more subtle and pleasant than straight up MSG. 

I use very small amounts of Better Than Boullion in quite a bit of my cooking. Yeast extract is a key ingredient in BTB.

It's getting trendy for chefs to recommend the use of MSG. I'm very skeptical. Maybe in smaller amounts it might be OK. I've got so many other options, I've lost interest in it.",0
7138,Lemon juice applied to the surface of an avocade will prevent oxidation.,0
7139,I think it depends on what you are marinading with and for how long - if you were to marinade with fresh raw pineapple juice the enzyme bromelain will definitely break the proteins in the steak down and render it much softer. It actually dissolves sausage casings. Try it - it will unbust your myth.,0
7140,"Fridge? I NEVER heard of storing bread in the fridge to prevent staleness, and even when I've done it, there wasn't much difference both are horrid after a few days (unless you toast it, like you did, then fridge is indeed better, but I wouldn't recommend stale bread anyway, even revitalized). Meanwhile if you store it AT THE FREEZER - yeah, you can store it for a really long time without it becoming stale or losing quality. I use this all the time because where I live there's horrible bread, and there's only one place where it's good, but it's really far away, thus, I go rarely, but a lot, and freeze all but 1 loaf",0
7141,"The salt and water, WHYYYYY dident you just do plain water vs salt water 😂 that would have been 1000 times better",0
7142,"marinating meat can make meat more tender, but only if you use certain fruits in the marinade that break down protein like kiwis or papaya which wont be suitable for every flavor profile and also you dont wanna let it marinate for too long or else it will completely break down the meat. otherwise, marinating should have literally no effect on the tenderness of your meat and desired tenderness comes from a combination of using the right cut and cooking it properly",0
7143,"Boiling myth busting failed. Adding ridiculous amount to one, double to other and quadruple to third prooves nothing. The myth was not tested.",0
7144,My mom always kept bread in the fridge and it wasn't until I started living with other people that I learned how weird this was.,0
7145,"Good info, but can't watch the constant shaking footage. Serves no purpose at all.",0
7146,I heard that the matte vs shiny side has a bit of a difference when you cover the food. One side keeps the heat in better than the other due to the reflectiveness.,0
7147,"You got the salt ""myth"" wrong. Salted water can be hotter without boiling, making it better to handle (won't boil over as quickly).",0
7148,"I wanted to share a recent experience I had with MSG. For the past 20 years, I have been firmly against MSG in my diet. However, after conducting research over the last two weeks, I decided that MSG could be acceptable.

Eager to try it out, I made a delicious filet beef steak with cognac mushroom sauce and pasta. The taste was incredible, but the joy was short-lived. After about 60 seconds, I felt ill, experiencing nausea, heart pain, and excessive salivation.

It turns out I have an intolerance to MSG. Despite my newfound appreciation for it, I can't enjoy it. Ironically, just as I came around to the idea, my body disagreed!

Thanks, MSG for f**king it up again!  For all you guys out there! Enjoy!",0
7149,I think I might be a MSGholic😂,0
7150,"MSG until I die, I put that sweet savory magic dust on everything. My GF had to stop me from putting it in my oatmeal. I think I am addicted.",0
7151,The marinading for tenderness depends on the content. Gaga has a whole $1 steak series on which things actually tenderize the meat and which ones not so much.,0
7152,It's possible to make the italians mad and break the pasta to make it fit in a smaller pot,0
7153,"I put MSG in my dishes all the time... since the mid 60s, stuff really makes a difference.",0
7154,I never knew there was a shiny and mat foil sides 😅,0
7155,"You lost me with uncle roger.
Hes a characture. Not a chef.",0
7156,hi Joshua,0
7157,"Just a couple of little comments. 
First of all, for an effect of intermolecular ligands, the sodium chlorine (or each other salt) will increase the boiling point of the war, but not in this quantity. Or at least, not in a ""normal"" quantity.
Second point, searing the meat is useful to make the meat ""losing"" some liquids to gain again while cooking, for a ""sort of"" equilibrium, thats why its important to sear while stewing. In general you tend to sear to have some maillard and some temperature difference in texture.
Cheers
A lovely food chemist that comes from italy",0
7158,👀 That Utopia Bagels shirt. Best bagels in NYC.,0
7159,"6:00 salt effect, Makes it more tender",0
7160,I learned a lot 🧐,0
7161,"Washing ur chicken is actually true for a lot of asian countries, where the butchers are very unhygenic",0
7162,Cast iron and dish soap myth was once true.  Modern soaps will not break down the seasoning.,0
7163,"The quote from chef Max Mariola ""the sound of love"" was top G. Bravo!",0
7164,"15:25 just break the noodles bro(italians in the comments don't unalive me, it's a joke)",0
7165,From what I remember the bad part of MSG was that it made you eat more than you normally would thus being bad for you. More calories than you typically would eat.,0
7166,"I’ve been washing my cast iron skillet with soap and water for 20 years and the only times I’ve had a problem is when I let it soak for hours or forgot it was in the sink. I also add a little bit of oil after I clean it, let it get hot again on the stove for a minute, and then wipe the oil around the pan",0
7167,"You don’t put bread in the fridge to prevent staleness, you put it in the fridge to prevent mold. I do this all the time because I can never finish an entire loaf before it starts getting moldy. This way I can still eat it but yes - it doesn’t taste as good as fresh bread",0
7168,Life is also bad for you... aging all the time till we die <3,0
7169,"yo, if you think skirt steak is one of the ""chewier"" pieces of meat, you're high. cut it correctly, against the grain, and you'll find that it's some of the most tender meat on a cow.",0
7170,Would you mind sharing what probes you are using in your steaks? I've used a few but I like the look of those and that they can be in the steak when you put it in the pan/oven!,0
7171,"MSG, I will say this I have a problem with migraines, 2 years ago as an experiment i started avoiding MSG. I decided to try it when i started feeling dizzy and got a headache one morning after having fried chicken fir dinner the night before from ""you know where"". I've gone from 6 migraines a year to 2 per year. Granted there was an occasion or two where i accidentally consumed MSG and nothing happened, and i am aware tomatoes have a small amount of naturally occurring MSG and i still eat those. so maybe it's excessive MSG setting me off, who knows? I do miss fried chicken and chinese food 😢",0
7172,MSG is provably addictive,1
7173,"Joshua, this does not relate to this post but I need you to research something  this has to do with fermenting, how would I calculate fermenting percentage of salt if I want to use diluted soy sauce instead of straight salt?",0
7174,As a heroin smoker I can say the tin foil side debate rages on still.,0
7175,Add a lid to help boil faster. Save energy and time.,0
7176,i disagree with a few of these such as cast iron and marinate.,0
7177,I did try MSG because of videos online saying its okay and I had very bad reaction from it. It caused extreme headache and tiredness as well as tightness of the neck. Even small amounts triggered it. I don't think it is all baseless and a reminder that you shouldn't take everything with a grain of MSG,0
7178,"I have to say, I noticed that if you marinate chicken breasts in something that some sort of acid, the it will make the breast more tender. That I’m 100% sure of. I thoroughly tested it.",0
7179,freeze your bread and it will be almost good as new if you use it within a month,0
7180,but i have to wash the chicken it has feathers and blood??,0
7181,"msg is not harmful, still cant convince my mom, she fears the msg",0
7182,"4:17 so, from what I have been told, the shiny side of the foil reflects more heat, and the matte side absorbs more heat. 
The test I would like to see is one where you see which foil covered item cooks/heats up faster.
The test that got ran with things cooking on top of the foil is going to have the equal cooked result because both pans of ingredients are being exposed to the same amount of open heat in the oven.
So yeah, would love to see what results you get if you wrap a couple of equal sized potatoes, one side out, one matte side out.",0
7183,"Hate the disinfo thumbnail for the ""just read the headline"" effect, but otherwise good info. I hadn't actually heard of a lot of these myths. 

I've never had spaghetti, bucatini, radiatore, and cavatappi stick, but I have had farfalle (bow tie pasta) regularly stick and rigatoni, penne, rotini, and conchiglie (shell pasta) rarely stick. I wonder if the oil recommendation was intended for other pasta more prone to sticking, which in my experience seems to be a question of how much of the overall surface area gets pressed to the pan. I can't imagine oil helping, though, since it floats.",0
7184,"I have one cooking myth that needs bustin:
Wash rice till the water is clear makes it more tasty.

This is just what has been passed down by my grandma and it makes me curious if it's actually true",0
7185,"""We're going to use science""........not!",0
7186,"The fact that plenty of food have naturally occuring MSG is completely irrelevant to the question unless they have similar amounts, which they almost certainly don't. That's like saying processed white sugar isn't bad for you because it occurs naturally in some foods. Now you can say that processed white sugar is safe in low dose, but it's still technically bad for you. 

Also the study that reviewed other studies could've specifically used the ones that had excessive dosing in order to make it seem like they are not informative, and ignore some that used lower dosing and still reported negative health outcomes. I'm not saying that's what happened but it's definitly the kind of thing that happens in the research field.",0
7187,Salt water requires a higher temperature before transitioning from a liquid to a gas than fresh water does due to the phenomenon known as boiling point elevation.,0
7188,Wouldn't the pasta cook unevenly if you wait for one part to soften so that the rest of it can be submerged?,0
7189,"so in order to see if salt water boils faster than fresh you water, you decide to test 3 different concentrations of salt water???  ummmm, what?",0
7190,"Just curious:  all your jarred ingredients in your background are all full......is this specially done for aesthetics of the video? .........all my containers are completely at different levels, filling as they go empty.",0
7191,"Not everyone has that temperature measuring stick or cook using methods that preserve the color of the meat, so the pinkness of chicken meat can be a good indicator whether it's cooked or not.",0
7192,"have you ever tried adding MSG to the salty pasta water? total game changer boiling pasta in salt AND MSG
best wishes from germany",0
7193,"I have no problems with other people using MSG, personally I don't like when extra MSG is added to my food since years and decades later my brain is still desiring/craving the dish that the MSG was added to,  and I don't like that my brain is treating the food as an addictive substance. Give me natural amounts of MSG and I'm good with the umami, just don't add more to make it addictive, please.

Now if you're allergic to MSG, that's another matter entirely",0
7194,Fun fact salt makes water boil slower bc it raises the temperature at which water boils and lowers the temp at which it freezes. This is why they salt roads in winter. You also theoretically could put enough salt in a pot of water that it wouldn't even boil on the face of the sun,1
7195,"Italian here:
1. Noodles isn't pasta
2. When cooking pasta, it needs to be 10% of  water (1000ml water=100gr pasta) something to do with the starch being released when cooking",0
7196,"THANK YOU for doing that insane chicken myth. It's absolutely disgusting to wash your chicken, breach of so many food safety regulations in jurisdictions across the entire world. I bet there will be at least 1 comment calling you racist against Africans though... happens on every thread urging people not to wash chicken because it's... disgusting.",0
7197,"American bread right there, 4 day plastic wrapped bread would get moldy outside fridge. At least from perspective of European",0
7198,Guarantee that egg tasted like soap. That's why you don't wash the pan. Sheesh. We also must remember anything being cooked in a cast iron pan is getting very high heat. Then remember that very high heat kills germs. Wash your cast iron if you like the taste of soap. Otherwise season it properly and a wipedown with a cloth works just fine. When did humans begin to run like little girls from every germ out there? We do have whole systems in our body designed over millions of years just to destroy these things.,0
7199,9:38 if it dont sound like that I dont want it,0
7200,"I just use 9% vinegar to marinade meat and it makes meat more tender. Soy souce is wrong, because it will burn when you cook",0
7201,15:05 go fuck your self. medium rare... that shit is well done and nowhere near 125,0
7202,"Actually josh adding salt to water would make it boil slower if anything. This because if we consider salt to be a non volatile solute, adding it water would raise the vapour pressure of the liquid, which would increase its boiling point, thus taking longer to boil. We can calculate this raise in pressure using the formula:
Change in temp = Kb x m 
Where m is molality of solution
            Kb is pyroscopic constn",0
7203,2:30 pour some water in the pan and see how quickly and easily it pours out. if its really non stick the water will fall right out leaving the pan dry. if its not non stick the water will stick to the pan and the only way to get it dry will either be with heat or a towel,0
7204,Dude is a Big Pharma shill confirmed,2
7205,"MSG makes everything better. If you put it on a baby, you'll have a better baby. Using it on my car has improved its shine and mileage.",0
7206,The myth I heard about salt/boiling water is that salt allows it to reach a higher temperature…,0
7207,do factor. I want to learn how to make their keto chicken sauces.,0
7208,"The pasta one has worked for me to an extent for 30 years. Any idiot who does it will tell you that you of course wait till the pasta is more limp than the one you used. 

I honestly have no idea how you got that stick to NOT bounce off the wall, but that one made me want to blow off the rest of your video.",0
7209,Does science tell you to have a woman haircut?,0
7210,the matte and shiny sides of foil are due to the manufacturing process. that's all. there is no difference.,0
7211,"Shouldn't the salt test have been no salt vs some salt?
Also I didn't know people said... to oil the pasta water? I thought it was to oil the lasta after straining whem there's no mkre water to draw away the starches",0
7212,Slightly stale bread I find can be livened up with a short burst for a few slices in the microwave. Half a baguette maybe 30 secs.. Makes a big difference,0
7213,ppl sayin u up ur own azz  since becoming popular ....   i say u always been there..   lol..  cook on brother ....,0
7214,"if u marinate for tenderness, it depends with WHAT u marinate... like, didnt u even take that into account?
kinda whatever testing going on here",0
7215,Marinade: Try a bunch of either fresh ginger or pineapple in the marinade. That will make a difference.,0
7216,"Joshua is making very informative videos. There is a lot of editing to make these videos look good. PLEASE PLEASE PLEASE add some stabilization to your workflow! It's not 2005, shakycam is not esthetic and is very tiring!",0
7217,Uncle Roger has a lot of white powder (MSG) under his nose and is SPRINTING to your location as we speak,0
7218,I miss living in Joshua's cupboard.,0
